id,label,community
ACO2,ACO2,0
ACOT13,ACOT13,7
ACOT2,ACOT2,6
ACOT7,ACOT7,1
ACOT8,ACOT8,0
ACOT9,ACOT9,0
ACOX1,ACOX1,1
ACP1,ACP1,6
ACP2,ACP2,10
ACP5,ACP5,1
ACSF2,ACSF2,4
ACSL1,ACSL1,10
ACSL3,ACSL3,12
ACSL4,ACSL4,6
ACSL5,ACSL5,8
ACSS1,ACSS1,6
ACSS2,ACSS2,4
ACTA2,ACTA2,12
ACTB,ACTB,1
ACTG1,ACTG1,6
ACTG2,ACTG2,12
ACTL6A,ACTL6A,1
ACTN1,ACTN1,12
ACTN4,ACTN4,3
ACTR10,ACTR10,6
ACTR1A,ACTR1A,12
ACTR1B,ACTR1B,0
ACTR2,ACTR2,12
ACTR3,ACTR3,12
ACTR5,ACTR5,6
ACTR6,ACTR6,4
ACTR8,ACTR8,4
ACVR1,ACVR1,12
ACVR1B,ACVR1B,11
ACY3,ACY3,5
ACYP1,ACYP1,5
ADA2,ADA2,7
ADAM10,ADAM10,12
ADAM15,ADAM15,4
ADAM17,ADAM17,12
ADAM8,ADAM8,10
ADAM9,ADAM9,10
ADAMTS1,ADAMTS1,3
ADAMTS15,ADAMTS15,10
ADAP2,ADAP2,10
ADAR,ADAR,7
ADAT1,ADAT1,10
ADCK2,ADCK2,2
ADCK5,ADCK5,7
ADCY3,ADCY3,12
ADCY6,ADCY6,4
ADCY8,ADCY8,7
ADD1,ADD1,12
ADD3,ADD3,5
ADGRA2,ADGRA2,12
ADGRA3,ADGRA3,4
ADGRE5,ADGRE5,2
ADGRG1,ADGRG1,1
ADGRG2,ADGRG2,7
ADGRL1,ADGRL1,4
ADGRL2,ADGRL2,6
ADH5,ADH5,4
ADI1,ADI1,3
ADIPOR1,ADIPOR1,2
ADIPOR2,ADIPOR2,4
ADK,ADK,4
ADM,ADM,12
ADNP,ADNP,10
ADNP2,ADNP2,6
ADO,ADO,6
ADORA1,ADORA1,2
ADPGK,ADPGK,0
ADPRS,ADPRS,2
ADRA2A,ADRA2A,10
ADRA2C,ADRA2C,10
ADRM1,ADRM1,11
ADSS2,ADSS2,1
AEBP1,AEBP1,12
AEBP2,AEBP2,6
AFAP1L2,AFAP1L2,10
AFDN,AFDN,4
AFF1,AFF1,12
AFF4,AFF4,6
AFG3L2,AFG3L2,3
AFMID,AFMID,6
AFTPH,AFTPH,4
AGA,AGA,1
AGAP1,AGAP1,6
AGAP3,AGAP3,12
AGBL5,AGBL5,12
AGER,AGER,0
AGFG1,AGFG1,4
AGFG2,AGFG2,3
AGGF1,AGGF1,6
AGK,AGK,4
AGL,AGL,4
AGO1,AGO1,1
AGO2,AGO2,10
AGPAT1,AGPAT1,6
AGPAT2,AGPAT2,3
AGPAT3,AGPAT3,10
AGPAT5,AGPAT5,10
AGPS,AGPS,4
AGR3,AGR3,9
AGRN,AGRN,1
AGT,AGT,12
AGTRAP,AGTRAP,1
AHCTF1,AHCTF1,10
AHCY,AHCY,6
AHCYL1,AHCYL1,10
AHCYL2,AHCYL2,6
AHDC1,AHDC1,4
AHNAK,AHNAK,7
AHNAK2,AHNAK2,7
AHR,AHR,4
AHSA1,AHSA1,6
AIDA,AIDA,10
AIF1,AIF1,10
AIF1L,AIF1L,6
AIFM1,AIFM1,7
AIG1,AIG1,4
AIMP1,AIMP1,1
AIMP2,AIMP2,10
AIP,AIP,2
AJUBA,AJUBA,6
AK2,AK2,8
AK3,AK3,6
AK4,AK4,6
AK6,AK6,6
AKAP1,AKAP1,4
AKAP10,AKAP10,4
AKAP11,AKAP11,6
AKAP12,AKAP12,3
AKAP13,AKAP13,12
AKAP8,AKAP8,1
AKAP8L,AKAP8L,4
AKIP1,AKIP1,10
AKIRIN1,AKIRIN1,2
AKIRIN2,AKIRIN2,12
AKNA,AKNA,10
AKR1A1,AKR1A1,0
AKR1B1,AKR1B1,2
AKR1C3,AKR1C3,4
AKR7A2,AKR7A2,12
AKT1,AKT1,1
AKT1S1,AKT1S1,12
AKT2,AKT2,11
AKTIP,AKTIP,1
ALAD,ALAD,10
ALAS1,ALAS1,4
ALCAM,ALCAM,4
ALDH16A1,ALDH16A1,6
ALDH18A1,ALDH18A1,6
ALDH1A1,ALDH1A1,1
ALDH1A2,ALDH1A2,5
ALDH1B1,ALDH1B1,12
ALDH2,ALDH2,0
ALDH3A2,ALDH3A2,4
ALDH3B1,ALDH3B1,9
ALDH3B2,ALDH3B2,2
ALDH4A1,ALDH4A1,1
ALDH5A1,ALDH5A1,7
ALDH6A1,ALDH6A1,6
ALDH7A1,ALDH7A1,4
ALDH9A1,ALDH9A1,10
ALDOA,ALDOA,0
ALDOC,ALDOC,10
ALG1,ALG1,7
ALG13,ALG13,6
ALG2,ALG2,3
ALG3,ALG3,1
ALG5,ALG5,12
ALG6,ALG6,4
ALG8,ALG8,6
ALKBH1,ALKBH1,6
ALKBH2,ALKBH2,0
ALKBH3,ALKBH3,12
ALKBH4,ALKBH4,6
ALKBH5,ALKBH5,4
ALKBH7,ALKBH7,3
ALOX5,ALOX5,10
ALOX5AP,ALOX5AP,10
ALPG,ALPG,2
ALPL,ALPL,2
ALPP,ALPP,6
ALS2CL,ALS2CL,5
ALYREF,ALYREF,1
AMBRA1,AMBRA1,10
AMD1,AMD1,4
AMFR,AMFR,2
AMIGO2,AMIGO2,1
AMMECR1,AMMECR1,10
AMMECR1L,AMMECR1L,10
AMOT,AMOT,6
AMOTL1,AMOTL1,12
AMOTL2,AMOTL2,1
AMPD2,AMPD2,6
AMZ2,AMZ2,1
ANAPC11,ANAPC11,6
ANAPC13,ANAPC13,12
ANAPC16,ANAPC16,2
ANAPC2,ANAPC2,3
ANAPC5,ANAPC5,4
ANAPC7,ANAPC7,4
ANGEL1,ANGEL1,6
ANGEL2,ANGEL2,7
ANGPTL2,ANGPTL2,12
ANGPTL4,ANGPTL4,12
ANKEF1,ANKEF1,4
ANKFY1,ANKFY1,4
ANKH,ANKH,12
ANKIB1,ANKIB1,4
ANKLE2,ANKLE2,1
ANKMY2,ANKMY2,0
ANKRA2,ANKRA2,6
ANKRD10,ANKRD10,4
ANKRD11,ANKRD11,6
ANKRD13A,ANKRD13A,4
ANKRD13C,ANKRD13C,10
ANKRD13D,ANKRD13D,10
ANKRD16,ANKRD16,4
ANKRD17,ANKRD17,2
ANKRD27,ANKRD27,3
ANKRD28,ANKRD28,4
ANKRD33B,ANKRD33B,8
ANKRD40,ANKRD40,6
ANKRD49,ANKRD49,6
ANKRD52,ANKRD52,4
ANKRD54,ANKRD54,9
ANKRD6,ANKRD6,7
ANKRD65,ANKRD65,2
ANKS1A,ANKS1A,4
ANKS6,ANKS6,3
ANKZF1,ANKZF1,4
ANLN,ANLN,1
ANO1,ANO1,2
ANO10,ANO10,4
ANO6,ANO6,4
ANO8,ANO8,4
ANO9,ANO9,12
ANP32A,ANP32A,4
ANP32B,ANP32B,6
ANP32E,ANP32E,4
ANPEP,ANPEP,10
ANTKMT,ANTKMT,2
ANTXR1,ANTXR1,12
ANXA1,ANXA1,12
ANXA11,ANXA11,3
ANXA2,ANXA2,12
ANXA3,ANXA3,3
ANXA4,ANXA4,12
ANXA5,ANXA5,1
ANXA6,ANXA6,12
ANXA7,ANXA7,1
ANXA9,ANXA9,2
AOC1,AOC1,12
AOPEP,AOPEP,3
AP1B1,AP1B1,10
AP1G1,AP1G1,6
AP1G2,AP1G2,6
AP1M1,AP1M1,6
AP1M2,AP1M2,4
AP1S1,AP1S1,6
AP1S2,AP1S2,6
AP2A1,AP2A1,12
AP2A2,AP2A2,10
AP2B1,AP2B1,4
AP2M1,AP2M1,1
AP2S1,AP2S1,12
AP3B1,AP3B1,4
AP3D1,AP3D1,12
AP3M1,AP3M1,6
AP3M2,AP3M2,6
AP3S1,AP3S1,0
AP4M1,AP4M1,4
AP5B1,AP5B1,10
AP5Z1,AP5Z1,10
APBB1,APBB1,0
APBB1IP,APBB1IP,10
APBB3,APBB3,7
APCDD1,APCDD1,12
APEH,APEH,4
APEX1,APEX1,6
APEX2,APEX2,6
APH1A,APH1A,7
API5,API5,10
APIP,APIP,11
APLN,APLN,12
APLP1,APLP1,6
APLP2,APLP2,12
APMAP,APMAP,6
APOA1,APOA1,2
APOBEC3B,APOBEC3B,11
APOBEC3C,APOBEC3C,7
APOBEC3G,APOBEC3G,10
APOC1,APOC1,10
APOD,APOD,12
APOE,APOE,10
APOL1,APOL1,0
APOL2,APOL2,0
APOL3,APOL3,10
APOL4,APOL4,12
APOL6,APOL6,5
APOO,APOO,0
APOOL,APOOL,6
APP,APP,6
APPBP2,APPBP2,6
APPL1,APPL1,4
APPL2,APPL2,6
APRT,APRT,2
AQP1,AQP1,12
AQP3,AQP3,7
AQP5,AQP5,1
AQP9,AQP9,7
AQR,AQR,6
AR,AR,2
ARAF,ARAF,1
ARAP1,ARAP1,10
ARAP3,ARAP3,6
ARCN1,ARCN1,0
AREL1,AREL1,6
ARF1,ARF1,1
ARF3,ARF3,11
ARF4,ARF4,4
ARF5,ARF5,2
ARF6,ARF6,6
ARFGAP1,ARFGAP1,12
ARFGAP2,ARFGAP2,10
ARFGAP3,ARFGAP3,1
ARFGEF1,ARFGEF1,10
ARFGEF2,ARFGEF2,10
ARFIP1,ARFIP1,1
ARFIP2,ARFIP2,3
ARFRP1,ARFRP1,0
ARGLU1,ARGLU1,5
ARHGAP1,ARHGAP1,0
ARHGAP11A,ARHGAP11A,1
ARHGAP12,ARHGAP12,4
ARHGAP17,ARHGAP17,6
ARHGAP18,ARHGAP18,10
ARHGAP21,ARHGAP21,10
ARHGAP23,ARHGAP23,2
ARHGAP26,ARHGAP26,7
ARHGAP29,ARHGAP29,3
ARHGAP30,ARHGAP30,10
ARHGAP32,ARHGAP32,10
ARHGAP33,ARHGAP33,11
ARHGAP35,ARHGAP35,12
ARHGAP39,ARHGAP39,10
ARHGAP4,ARHGAP4,1
ARHGAP45,ARHGAP45,10
ARHGDIA,ARHGDIA,1
ARHGDIB,ARHGDIB,10
ARHGEF1,ARHGEF1,11
ARHGEF10L,ARHGEF10L,4
ARHGEF11,ARHGEF11,6
ARHGEF12,ARHGEF12,1
ARHGEF16,ARHGEF16,1
ARHGEF17,ARHGEF17,6
ARHGEF18,ARHGEF18,6
ARHGEF19,ARHGEF19,4
ARHGEF2,ARHGEF2,10
ARHGEF3,ARHGEF3,12
ARHGEF37,ARHGEF37,0
ARHGEF40,ARHGEF40,4
ARHGEF5,ARHGEF5,1
ARHGEF7,ARHGEF7,4
ARID1A,ARID1A,4
ARID2,ARID2,4
ARID4A,ARID4A,6
ARID4B,ARID4B,6
ARID5A,ARID5A,1
ARID5B,ARID5B,6
ARIH1,ARIH1,7
ARIH2,ARIH2,4
ARL1,ARL1,12
ARL13B,ARL13B,1
ARL14EP,ARL14EP,6
ARL16,ARL16,6
ARL2,ARL2,2
ARL3,ARL3,6
ARL4C,ARL4C,1
ARL4D,ARL4D,2
ARL5A,ARL5A,6
ARL5B,ARL5B,12
ARL6IP1,ARL6IP1,1
ARL6IP5,ARL6IP5,4
ARL6IP6,ARL6IP6,1
ARL8A,ARL8A,10
ARL8B,ARL8B,4
ARMC1,ARMC1,12
ARMC10,ARMC10,2
ARMC6,ARMC6,6
ARMC7,ARMC7,1
ARMC8,ARMC8,4
ARMCX1,ARMCX1,6
ARMCX2,ARMCX2,6
ARMCX3,ARMCX3,6
ARMCX6,ARMCX6,6
ARMH3,ARMH3,10
ARMT1,ARMT1,4
ARNT,ARNT,4
ARNT2,ARNT2,6
ARPC1A,ARPC1A,2
ARPC2,ARPC2,12
ARPC3,ARPC3,12
ARPC4,ARPC4,6
ARPC5,ARPC5,4
ARPC5L,ARPC5L,5
ARPIN,ARPIN,5
ARPP19,ARPP19,1
ARRB2,ARRB2,4
ARRDC1,ARRDC1,3
ARRDC2,ARRDC2,8
ARRDC3,ARRDC3,4
ARSA,ARSA,12
ARSD,ARSD,1
ARV1,ARV1,8
ARVCF,ARVCF,11
ASAH1,ASAH1,10
ASAP1,ASAP1,4
ASAP2,ASAP2,1
ASAP3,ASAP3,4
ASB13,ASB13,4
ASB6,ASB6,3
ASB7,ASB7,12
ASB8,ASB8,4
ASCC1,ASCC1,6
ASCC2,ASCC2,11
ASCC3,ASCC3,4
ASCL2,ASCL2,6
ASF1A,ASF1A,4
ASF1B,ASF1B,1
ASH1L,ASH1L,10
ASH2L,ASH2L,4
ASNSD1,ASNSD1,0
ASPH,ASPH,1
ASPHD1,ASPHD1,3
ASRGL1,ASRGL1,10
ASS1,ASS1,3
ASXL1,ASXL1,1
ASXL2,ASXL2,10
ATAD1,ATAD1,6
ATAD2,ATAD2,5
ATAD3A,ATAD3A,1
ATAD3C,ATAD3C,5
ATAT1,ATAT1,4
ATE1,ATE1,6
ATF1,ATF1,1
ATF2,ATF2,6
ATF3,ATF3,12
ATF4,ATF4,0
ATF5,ATF5,12
ATF6,ATF6,6
ATF6B,ATF6B,4
ATF7,ATF7,4
ATF7IP,ATF7IP,4
ATG101,ATG101,1
ATG12,ATG12,6
ATG13,ATG13,10
ATG14,ATG14,6
ATG16L1,ATG16L1,6
ATG2A,ATG2A,7
ATG3,ATG3,4
ATG4B,ATG4B,6
ATG4C,ATG4C,4
ATG4D,ATG4D,1
ATG5,ATG5,6
ATG9A,ATG9A,10
ATIC,ATIC,2
ATL2,ATL2,3
ATL3,ATL3,1
ATMIN,ATMIN,6
ATN1,ATN1,6
ATOX1,ATOX1,12
ATP11A,ATP11A,4
ATP11B,ATP11B,1
ATP13A1,ATP13A1,6
ATP13A2,ATP13A2,12
ATP13A3,ATP13A3,12
ATP1A1,ATP1A1,4
ATP1B1,ATP1B1,2
ATP1B2,ATP1B2,2
ATP1B3,ATP1B3,0
ATP2A2,ATP2A2,12
ATP2B1,ATP2B1,3
ATP2B4,ATP2B4,10
ATP2C1,ATP2C1,4
ATP5F1A,ATP5F1A,8
ATP5F1B,ATP5F1B,4
ATP5F1C,ATP5F1C,4
ATP5F1D,ATP5F1D,3
ATP5F1E,ATP5F1E,4
ATP5IF1,ATP5IF1,1
ATP5MC1,ATP5MC1,12
ATP5MC2,ATP5MC2,12
ATP5MC3,ATP5MC3,8
ATP5MD,ATP5MD,2
ATP5ME,ATP5ME,2
ATP5MF,ATP5MF,10
ATP5MG,ATP5MG,8
ATP5MPL,ATP5MPL,6
ATP5PB,ATP5PB,10
ATP5PD,ATP5PD,3
ATP5PF,ATP5PF,2
ATP5PO,ATP5PO,8
ATP6AP1,ATP6AP1,10
ATP6AP2,ATP6AP2,6
ATP6V0A1,ATP6V0A1,4
ATP6V0B,ATP6V0B,2
ATP6V0D1,ATP6V0D1,10
ATP6V0E1,ATP6V0E1,12
ATP6V0E2,ATP6V0E2,6
ATP6V1A,ATP6V1A,4
ATP6V1B1,ATP6V1B1,8
ATP6V1B2,ATP6V1B2,10
ATP6V1C1,ATP6V1C1,10
ATP6V1D,ATP6V1D,6
ATP6V1E1,ATP6V1E1,11
ATP6V1F,ATP6V1F,2
ATP6V1G1,ATP6V1G1,6
ATP6V1H,ATP6V1H,4
ATP8B1,ATP8B1,1
ATP8B2,ATP8B2,4
ATP9A,ATP9A,10
ATPAF1,ATPAF1,4
ATPSCKMT,ATPSCKMT,2
ATRAID,ATRAID,2
ATRN,ATRN,6
ATRX,ATRX,6
ATXN10,ATXN10,11
ATXN1L,ATXN1L,6
ATXN2,ATXN2,4
ATXN2L,ATXN2L,1
ATXN7L3,ATXN7L3,12
ATXN7L3B,ATXN7L3B,6
AUH,AUH,3
AUP1,AUP1,3
AURKA,AURKA,4
AURKAIP1,AURKAIP1,1
AURKB,AURKB,4
AVL9,AVL9,4
AVPI1,AVPI1,6
AXIN1,AXIN1,1
AXIN2,AXIN2,6
AXL,AXL,12
AZGP1,AZGP1,4
AZIN1,AZIN1,10
B2M,B2M,1
B3GALNT1,B3GALNT1,1
B3GALT4,B3GALT4,7
B3GALT6,B3GALT6,12
B3GAT3,B3GAT3,1
B3GNT2,B3GNT2,12
B3GNT3,B3GNT3,3
B3GNT7,B3GNT7,10
B3GNT9,B3GNT9,2
B4GALNT4,B4GALNT4,6
B4GALT1,B4GALT1,1
B4GALT2,B4GALT2,4
B4GALT3,B4GALT3,10
B4GALT5,B4GALT5,4
B4GALT7,B4GALT7,12
B4GAT1,B4GAT1,12
B9D2,B9D2,11
BABAM1,BABAM1,2
BABAM2,BABAM2,3
BACE1,BACE1,6
BACE2,BACE2,0
BACH1,BACH1,12
BAD,BAD,6
BAG1,BAG1,0
BAG3,BAG3,12
BAG4,BAG4,4
BAG5,BAG5,6
BAG6,BAG6,4
BAHD1,BAHD1,1
BAIAP2,BAIAP2,3
BAIAP2L1,BAIAP2L1,1
BAIAP3,BAIAP3,9
BAK1,BAK1,1
BANF1,BANF1,7
BAP1,BAP1,4
BARX2,BARX2,12
BASP1,BASP1,6
BAX,BAX,12
BAZ1A,BAZ1A,4
BAZ1B,BAZ1B,4
BAZ2A,BAZ2A,1
BBOX1,BBOX1,3
BBS10,BBS10,6
BBS2,BBS2,6
BBS4,BBS4,6
BBX,BBX,4
BCAM,BCAM,8
BCAP31,BCAP31,12
BCAR1,BCAR1,12
BCAR3,BCAR3,10
BCAS2,BCAS2,10
BCAT1,BCAT1,10
BCAT2,BCAT2,8
BCCIP,BCCIP,6
BCKDHB,BCKDHB,7
BCKDK,BCKDK,12
BCL10,BCL10,2
BCL2A1,BCL2A1,12
BCL2L1,BCL2L1,2
BCL2L11,BCL2L11,4
BCL2L12,BCL2L12,12
BCL2L13,BCL2L13,10
BCL2L2,BCL2L2,7
BCL3,BCL3,12
BCL6,BCL6,7
BCL7A,BCL7A,6
BCL7B,BCL7B,6
BCL7C,BCL7C,2
BCL9,BCL9,6
BCL9L,BCL9L,0
BCLAF1,BCLAF1,4
BCOR,BCOR,6
BCORL1,BCORL1,6
BCR,BCR,12
BCS1L,BCS1L,2
BDH1,BDH1,2
BECN1,BECN1,4
BEND3,BEND3,4
BEND7,BEND7,2
BET1,BET1,6
BET1L,BET1L,12
BEX1,BEX1,6
BEX2,BEX2,2
BEX3,BEX3,6
BEX4,BEX4,6
BFAR,BFAR,6
BGN,BGN,12
BHLHE40,BHLHE40,12
BHLHE41,BHLHE41,1
BICD1,BICD1,1
BICD2,BICD2,12
BICDL1,BICDL1,10
BICDL2,BICDL2,0
BICRA,BICRA,12
BICRAL,BICRAL,4
BID,BID,0
BIK,BIK,3
BIN1,BIN1,2
BIRC2,BIRC2,12
BIRC3,BIRC3,8
BIRC5,BIRC5,1
BIRC6,BIRC6,10
BLCAP,BLCAP,12
BLMH,BLMH,4
BLOC1S1,BLOC1S1,9
BLOC1S2,BLOC1S2,6
BLOC1S3,BLOC1S3,12
BLOC1S4,BLOC1S4,12
BLOC1S5,BLOC1S5,4
BLOC1S6,BLOC1S6,10
BLVRA,BLVRA,2
BLVRB,BLVRB,10
BLZF1,BLZF1,1
BMF,BMF,4
BMI1,BMI1,6
BMP1,BMP1,12
BMP4,BMP4,10
BMP7,BMP7,2
BMPR1A,BMPR1A,6
BMPR2,BMPR2,6
BMS1,BMS1,6
BMT2,BMT2,6
BNIP2,BNIP2,6
BNIP3,BNIP3,12
BNIP3L,BNIP3L,6
BOC,BOC,12
BOD1,BOD1,6
BOD1L1,BOD1L1,12
BOK,BOK,10
BOLA1,BOLA1,2
BOP1,BOP1,7
BORCS7,BORCS7,6
BPGM,BPGM,0
BPNT1,BPNT1,10
BPNT2,BPNT2,12
BPTF,BPTF,6
BRAP,BRAP,1
BRAT1,BRAT1,4
BRCC3,BRCC3,4
BRD1,BRD1,10
BRD2,BRD2,4
BRD3,BRD3,6
BRD3OS,BRD3OS,6
BRD4,BRD4,1
BRD7,BRD7,6
BRD8,BRD8,6
BRD9,BRD9,6
BRI3,BRI3,2
BRI3BP,BRI3BP,1
BRIX1,BRIX1,2
BRK1,BRK1,6
BRMS1,BRMS1,2
BROX,BROX,10
BRPF1,BRPF1,4
BRPF3,BRPF3,10
BSDC1,BSDC1,1
BSG,BSG,2
BSPRY,BSPRY,3
BST1,BST1,12
BST2,BST2,1
BTAF1,BTAF1,6
BTBD1,BTBD1,12
BTBD10,BTBD10,10
BTBD2,BTBD2,7
BTBD3,BTBD3,10
BTBD6,BTBD6,4
BTBD7,BTBD7,6
BTC,BTC,2
BTF3,BTF3,8
BTF3L4,BTF3L4,4
BTG1,BTG1,4
BTG2,BTG2,4
BTG3,BTG3,4
BTN2A1,BTN2A1,4
BTN3A1,BTN3A1,7
BTN3A2,BTN3A2,1
BTN3A3,BTN3A3,1
BTNL9,BTNL9,5
BTRC,BTRC,6
BUB1,BUB1,4
BUB1B,BUB1B,4
BUB3,BUB3,6
BUD13,BUD13,6
BUD23,BUD23,2
BUD31,BUD31,2
BX255925.3,BX255925.3,3
BYSL,BYSL,4
BZW1,BZW1,12
BZW2,BZW2,0
C10orf88,C10orf88,6
C11orf1,C11orf1,2
C11orf24,C11orf24,12
C11orf49,C11orf49,11
C11orf54,C11orf54,7
C11orf58,C11orf58,10
C11orf68,C11orf68,7
C11orf71,C11orf71,6
C11orf80,C11orf80,7
C11orf95,C11orf95,7
C11orf96,C11orf96,12
C12orf4,C12orf4,4
C12orf57,C12orf57,10
C12orf65,C12orf65,1
C12orf75,C12orf75,1
C14orf119,C14orf119,6
C14orf132,C14orf132,6
C15orf39,C15orf39,12
C16orf70,C16orf70,6
C16orf91,C16orf91,6
C17orf58,C17orf58,1
C17orf80,C17orf80,4
C18orf21,C18orf21,12
C18orf25,C18orf25,1
C19orf12,C19orf12,12
C19orf25,C19orf25,10
C19orf47,C19orf47,11
C19orf53,C19orf53,2
C19orf54,C19orf54,11
C19orf57,C19orf57,1
C1D,C1D,3
C1GALT1,C1GALT1,1
C1GALT1C1,C1GALT1C1,1
C1QA,C1QA,10
C1QB,C1QB,10
C1QBP,C1QBP,4
C1QC,C1QC,10
C1QL1,C1QL1,2
C1QL4,C1QL4,1
C1QTNF1,C1QTNF1,12
C1QTNF4,C1QTNF4,12
C1QTNF6,C1QTNF6,12
C1R,C1R,10
C1RL,C1RL,10
C1S,C1S,10
C1orf109,C1orf109,2
C1orf115,C1orf115,6
C1orf116,C1orf116,7
C1orf122,C1orf122,2
C1orf159,C1orf159,5
C1orf162,C1orf162,10
C1orf174,C1orf174,1
C1orf194,C1orf194,9
C1orf198,C1orf198,2
C1orf21,C1orf21,4
C1orf210,C1orf210,2
C1orf216,C1orf216,1
C1orf226,C1orf226,1
C1orf35,C1orf35,2
C1orf43,C1orf43,4
C1orf52,C1orf52,12
C1orf53,C1orf53,2
C1orf56,C1orf56,6
C2,C2,0
C20orf204,C20orf204,12
C20orf27,C20orf27,2
C20orf85,C20orf85,9
C20orf96,C20orf96,11
C21orf91,C21orf91,4
C2CD2,C2CD2,6
C2CD3,C2CD3,6
C2CD4B,C2CD4B,2
C2CD5,C2CD5,4
C2orf15,C2orf15,4
C2orf42,C2orf42,6
C2orf49,C2orf49,4
C2orf68,C2orf68,11
C2orf69,C2orf69,12
C2orf76,C2orf76,2
C2orf88,C2orf88,10
C3,C3,4
C3AR1,C3AR1,10
C3orf38,C3orf38,4
C4A,C4A,12
C4B,C4B,7
C4orf3,C4orf3,1
C4orf46,C4orf46,11
C4orf48,C4orf48,4
C5AR1,C5AR1,12
C5orf15,C5orf15,6
C5orf22,C5orf22,11
C5orf24,C5orf24,6
C5orf49,C5orf49,9
C5orf51,C5orf51,4
C6orf120,C6orf120,4
C6orf132,C6orf132,10
C6orf136,C6orf136,4
C6orf226,C6orf226,6
C6orf47,C6orf47,4
C6orf52,C6orf52,2
C6orf62,C6orf62,7
C6orf89,C6orf89,4
C7,C7,12
C7orf26,C7orf26,10
C7orf50,C7orf50,11
C8orf33,C8orf33,7
C8orf82,C8orf82,7
C9orf116,C9orf116,9
C9orf16,C9orf16,12
C9orf24,C9orf24,9
C9orf40,C9orf40,4
C9orf64,C9orf64,1
C9orf78,C9orf78,6
CA11,CA11,2
CA12,CA12,0
CA2,CA2,10
CA9,CA9,2
CAAP1,CAAP1,6
CAB39,CAB39,10
CABIN1,CABIN1,11
CABLES1,CABLES1,6
CABLES2,CABLES2,6
CACFD1,CACFD1,3
CACHD1,CACHD1,6
CACNB3,CACNB3,11
CACNG4,CACNG4,1
CACUL1,CACUL1,10
CACYBP,CACYBP,10
CAD,CAD,4
CADM1,CADM1,6
CADM4,CADM4,6
CALB2,CALB2,10
CALCOCO1,CALCOCO1,11
CALCOCO2,CALCOCO2,6
CALD1,CALD1,12
CALHM2,CALHM2,1
CALM1,CALM1,6
CALM2,CALM2,3
CALM3,CALM3,12
CALR,CALR,4
CALU,CALU,12
CAMK1D,CAMK1D,4
CAMK2G,CAMK2G,1
CAMK2N1,CAMK2N1,12
CAMKK2,CAMKK2,1
CAMLG,CAMLG,6
CAMSAP1,CAMSAP1,6
CAMSAP2,CAMSAP2,6
CAMSAP3,CAMSAP3,4
CAMTA1,CAMTA1,11
CAMTA2,CAMTA2,4
CAND1,CAND1,4
CANT1,CANT1,6
CANX,CANX,7
CAP1,CAP1,10
CAP2,CAP2,6
CAPG,CAPG,1
CAPN1,CAPN1,7
CAPN15,CAPN15,1
CAPN2,CAPN2,7
CAPN5,CAPN5,1
CAPN7,CAPN7,4
CAPN9,CAPN9,2
CAPNS1,CAPNS1,3
CAPRIN1,CAPRIN1,10
CAPS,CAPS,6
CAPZA1,CAPZA1,10
CAPZA2,CAPZA2,6
