id,label,community
ACOT9,ACOT9,5
ACOX1,ACOX1,6
ACOX2,ACOX2,6
ACOX3,ACOX3,13
ACP1,ACP1,6
ACP2,ACP2,15
ACP5,ACP5,3
ACSF2,ACSF2,10
ACSL1,ACSL1,2
ACSL3,ACSL3,13
ACSL4,ACSL4,2
ACSL5,ACSL5,5
ACSM1,ACSM1,13
ACSS1,ACSS1,3
ACSS2,ACSS2,2
ACTA2,ACTA2,4
ACTB,ACTB,1
ACTG1,ACTG1,7
ACTG2,ACTG2,4
ACTL6A,ACTL6A,6
ACTL8,ACTL8,5
ACTN1,ACTN1,4
ACTN4,ACTN4,4
ACTR10,ACTR10,15
ACTR1A,ACTR1A,3
ACTR1B,ACTR1B,3
ACTR2,ACTR2,5
ACTR3,ACTR3,5
ACTR5,ACTR5,5
ACTR6,ACTR6,5
ACTR8,ACTR8,6
ACVR1,ACVR1,1
ACVR1B,ACVR1B,15
ACVRL1,ACVRL1,4
ADA2,ADA2,12
ADAM10,ADAM10,6
ADAM12,ADAM12,1
ADAM15,ADAM15,7
ADAM17,ADAM17,5
ADAM8,ADAM8,1
ADAM9,ADAM9,5
ADAMDEC1,ADAMDEC1,12
ADAMTS1,ADAMTS1,4
ADAMTS12,ADAMTS12,1
ADAMTS15,ADAMTS15,15
ADAMTS2,ADAMTS2,1
ADAMTS4,ADAMTS4,4
ADAMTS5,ADAMTS5,4
ADAP2,ADAP2,12
ADAR,ADAR,7
ADARB1,ADARB1,4
ADAT1,ADAT1,6
ADCK2,ADCK2,3
ADCK5,ADCK5,3
ADCY3,ADCY3,4
ADCY6,ADCY6,6
ADCY9,ADCY9,15
ADD1,ADD1,15
ADD3,ADD3,13
ADGRA2,ADGRA2,4
ADGRA3,ADGRA3,4
ADGRB2,ADGRB2,6
ADGRE5,ADGRE5,12
ADGRF5,ADGRF5,2
ADGRG1,ADGRG1,10
ADGRL1,ADGRL1,15
ADGRL4,ADGRL4,2
ADH1B,ADH1B,2
ADH1C,ADH1C,2
ADH5,ADH5,2
ADI1,ADI1,5
ADIPOQ,ADIPOQ,2
ADIPOR1,ADIPOR1,7
ADIPOR2,ADIPOR2,6
ADK,ADK,5
ADM,ADM,1
ADNP,ADNP,6
ADNP2,ADNP2,5
ADO,ADO,5
ADORA1,ADORA1,15
ADPGK,ADPGK,15
ADPRH,ADPRH,5
ADPRM,ADPRM,4
ADPRS,ADPRS,3
ADRA2A,ADRA2A,2
ADRB2,ADRB2,2
ADRM1,ADRM1,3
ADSS2,ADSS2,6
AEBP1,AEBP1,1
AEBP2,AEBP2,5
AEN,AEN,4
AFAP1L1,AFAP1L1,2
AFAP1L2,AFAP1L2,4
AFDN,AFDN,6
AFF1,AFF1,6
AFF3,AFF3,6
AFF4,AFF4,6
AFG3L2,AFG3L2,6
AFMID,AFMID,13
AFTPH,AFTPH,6
AGA,AGA,3
AGAP1,AGAP1,6
AGAP3,AGAP3,3
AGBL5,AGBL5,5
AGFG1,AGFG1,1
AGFG2,AGFG2,15
AGGF1,AGGF1,6
AGL,AGL,1
AGO1,AGO1,5
AGO2,AGO2,5
AGO4,AGO4,6
AGPAT1,AGPAT1,15
AGPAT2,AGPAT2,2
AGPAT3,AGPAT3,3
AGPAT5,AGPAT5,5
AGPS,AGPS,10
AGR2,AGR2,3
AGR3,AGR3,3
AGRN,AGRN,15
AGT,AGT,10
AGTPBP1,AGTPBP1,3
AGTR1,AGTR1,3
AGTRAP,AGTRAP,3
AHCTF1,AHCTF1,5
AHCY,AHCY,3
AHCYL1,AHCYL1,6
AHCYL2,AHCYL2,6
AHDC1,AHDC1,15
AHNAK,AHNAK,4
AHR,AHR,6
AHSA1,AHSA1,3
AIDA,AIDA,5
AIF1,AIF1,3
AIF1L,AIF1L,4
AIFM1,AIFM1,3
AIFM2,AIFM2,2
AIG1,AIG1,3
AIMP1,AIMP1,5
AIMP2,AIMP2,3
AIP,AIP,3
AJUBA,AJUBA,15
AK2,AK2,7
AK3,AK3,5
AK4,AK4,7
AK5,AK5,4
AK6,AK6,15
AKAP1,AKAP1,6
AKAP10,AKAP10,6
AKAP11,AKAP11,6
AKAP12,AKAP12,2
AKAP13,AKAP13,6
AKAP8,AKAP8,15
AKAP8L,AKAP8L,3
AKAP9,AKAP9,6
AKIP1,AKIP1,3
AKIRIN1,AKIRIN1,7
AKIRIN2,AKIRIN2,4
AKNA,AKNA,12
AKR1A1,AKR1A1,13
AKR1B1,AKR1B1,5
AKR1B15,AKR1B15,13
AKR1C1,AKR1C1,1
AKR1C2,AKR1C2,11
AKR1C3,AKR1C3,13
AKR7A2,AKR7A2,3
AKR7A3,AKR7A3,10
AKT1,AKT1,3
AKT1S1,AKT1S1,3
AKT2,AKT2,3
AKT3,AKT3,1
AKTIP,AKTIP,5
ALAD,ALAD,15
ALAS1,ALAS1,7
ALB,ALB,4
ALCAM,ALCAM,13
ALDH16A1,ALDH16A1,3
ALDH18A1,ALDH18A1,5
ALDH1A1,ALDH1A1,4
ALDH1A3,ALDH1A3,4
ALDH1B1,ALDH1B1,1
ALDH2,ALDH2,2
ALDH3A2,ALDH3A2,15
ALDH3B2,ALDH3B2,13
ALDH4A1,ALDH4A1,13
ALDH5A1,ALDH5A1,10
ALDH6A1,ALDH6A1,2
ALDH7A1,ALDH7A1,4
ALDH9A1,ALDH9A1,6
ALDOC,ALDOC,2
ALG1,ALG1,6
ALG13,ALG13,6
ALG2,ALG2,6
ALG3,ALG3,3
ALG5,ALG5,3
ALG6,ALG6,5
ALG8,ALG8,5
ALKBH1,ALKBH1,15
ALKBH2,ALKBH2,3
ALKBH3,ALKBH3,15
ALKBH4,ALKBH4,3
ALKBH5,ALKBH5,3
ALKBH7,ALKBH7,3
ALMS1,ALMS1,6
ALOX15B,ALOX15B,13
ALOX5,ALOX5,4
ALOX5AP,ALOX5AP,1
ALPL,ALPL,4
ALS2,ALS2,6
ALYREF,ALYREF,3
AMBRA1,AMBRA1,6
AMD1,AMD1,5
AMDHD2,AMDHD2,3
AMFR,AMFR,10
AMIGO1,AMIGO1,15
AMIGO2,AMIGO2,10
AMMECR1,AMMECR1,5
AMMECR1L,AMMECR1L,6
AMOT,AMOT,6
AMOTL1,AMOTL1,4
AMOTL2,AMOTL2,4
AMPD2,AMPD2,3
AMZ2,AMZ2,5
ANAPC11,ANAPC11,3
ANAPC13,ANAPC13,10
ANAPC16,ANAPC16,12
ANAPC2,ANAPC2,3
ANAPC4,ANAPC4,15
ANAPC5,ANAPC5,15
ANAPC7,ANAPC7,3
ANG,ANG,3
ANGEL1,ANGEL1,6
ANGEL2,ANGEL2,6
ANGPTL1,ANGPTL1,4
ANGPTL2,ANGPTL2,4
ANGPTL4,ANGPTL4,2
ANKFY1,ANKFY1,6
ANKH,ANKH,1
ANKIB1,ANKIB1,5
ANKLE2,ANKLE2,6
ANKMY2,ANKMY2,4
ANKRA2,ANKRA2,15
ANKRD10,ANKRD10,15
ANKRD11,ANKRD11,4
ANKRD12,ANKRD12,6
ANKRD13A,ANKRD13A,6
ANKRD13C,ANKRD13C,6
ANKRD13D,ANKRD13D,3
ANKRD16,ANKRD16,3
ANKRD17,ANKRD17,6
ANKRD27,ANKRD27,5
ANKRD28,ANKRD28,5
ANKRD30A,ANKRD30A,6
ANKRD40,ANKRD40,11
ANKRD46,ANKRD46,10
ANKRD49,ANKRD49,5
ANKRD50,ANKRD50,6
ANKRD52,ANKRD52,6
ANKRD54,ANKRD54,3
ANKRD65,ANKRD65,4
ANKRD9,ANKRD9,15
ANKS1A,ANKS1A,6
ANKZF1,ANKZF1,3
ANLN,ANLN,5
ANO1,ANO1,4
ANO10,ANO10,6
ANO6,ANO6,2
ANO8,ANO8,3
ANOS1,ANOS1,6
ANP32A,ANP32A,15
ANP32B,ANP32B,3
ANP32E,ANP32E,5
ANPEP,ANPEP,4
ANTKMT,ANTKMT,3
ANTXR1,ANTXR1,1
ANTXR2,ANTXR2,2
ANXA1,ANXA1,4
ANXA11,ANXA11,3
ANXA2,ANXA2,4
ANXA3,ANXA3,4
ANXA4,ANXA4,6
ANXA5,ANXA5,1
ANXA6,ANXA6,2
ANXA7,ANXA7,11
ANXA9,ANXA9,3
AOAH,AOAH,12
AOC3,AOC3,2
AOX1,AOX1,7
AP1AR,AP1AR,6
AP1B1,AP1B1,7
AP1G1,AP1G1,6
AP1G2,AP1G2,3
AP1M1,AP1M1,3
AP1M2,AP1M2,3
AP1S1,AP1S1,3
AP1S2,AP1S2,7
AP2A1,AP2A1,3
AP2A2,AP2A2,3
AP2B1,AP2B1,7
AP2M1,AP2M1,3
AP2S1,AP2S1,3
AP3B1,AP3B1,6
AP3D1,AP3D1,15
AP3M1,AP3M1,5
AP3M2,AP3M2,5
AP3S1,AP3S1,5
AP4M1,AP4M1,3
AP5B1,AP5B1,4
AP5M1,AP5M1,6
AP5Z1,AP5Z1,3
APBB1,APBB1,4
APBB1IP,APBB1IP,2
APBB2,APBB2,6
APBB3,APBB3,3
APC,APC,6
APCDD1,APCDD1,2
APEH,APEH,3
APEX1,APEX1,3
APEX2,APEX2,3
APH1A,APH1A,7
APH1B,APH1B,15
API5,API5,6
APIP,APIP,10
APLN,APLN,1
APLNR,APLNR,15
APLP2,APLP2,6
APMAP,APMAP,2
APOBEC3C,APOBEC3C,4
APOBEC3G,APOBEC3G,12
APOBR,APOBR,3
APOC1,APOC1,7
APOD,APOD,13
APOE,APOE,2
APOL1,APOL1,7
APOL2,APOL2,10
APOL3,APOL3,2
APOL4,APOL4,2
APOL6,APOL6,11
APOLD1,APOLD1,2
APOO,APOO,3
APOOL,APOOL,6
APP,APP,4
APPBP2,APPBP2,11
APPL1,APPL1,6
APPL2,APPL2,4
APRT,APRT,3
AQP1,AQP1,4
AQP3,AQP3,13
AQP5,AQP5,7
AQP7,AQP7,2
AQR,AQR,6
AR,AR,6
ARAF,ARAF,3
ARAP1,ARAP1,15
ARAP3,ARAP3,4
ARCN1,ARCN1,6
AREG,AREG,13
AREL1,AREL1,5
ARF1,ARF1,3
ARF3,ARF3,3
ARF4,ARF4,6
ARF5,ARF5,3
ARF6,ARF6,3
ARFGAP1,ARFGAP1,3
ARFGAP2,ARFGAP2,15
ARFGAP3,ARFGAP3,10
ARFGEF1,ARFGEF1,5
ARFGEF2,ARFGEF2,6
ARFGEF3,ARFGEF3,6
ARFIP1,ARFIP1,6
ARFIP2,ARFIP2,3
ARFRP1,ARFRP1,3
ARGLU1,ARGLU1,15
ARHGAP1,ARHGAP1,6
ARHGAP12,ARHGAP12,6
ARHGAP17,ARHGAP17,5
ARHGAP18,ARHGAP18,12
ARHGAP19,ARHGAP19,4
ARHGAP21,ARHGAP21,5
ARHGAP23,ARHGAP23,4
ARHGAP25,ARHGAP25,12
ARHGAP29,ARHGAP29,6
ARHGAP30,ARHGAP30,12
ARHGAP31,ARHGAP31,5
ARHGAP32,ARHGAP32,6
ARHGAP35,ARHGAP35,6
ARHGAP36,ARHGAP36,4
ARHGAP39,ARHGAP39,3
ARHGAP4,ARHGAP4,3
ARHGAP40,ARHGAP40,3
ARHGAP45,ARHGAP45,3
ARHGAP5,ARHGAP5,6
ARHGDIA,ARHGDIA,7
ARHGDIB,ARHGDIB,7
ARHGEF1,ARHGEF1,3
ARHGEF10L,ARHGEF10L,15
ARHGEF11,ARHGEF11,6
ARHGEF12,ARHGEF12,6
ARHGEF15,ARHGEF15,4
ARHGEF16,ARHGEF16,3
ARHGEF17,ARHGEF17,15
ARHGEF18,ARHGEF18,3
ARHGEF19,ARHGEF19,15
ARHGEF2,ARHGEF2,10
ARHGEF26,ARHGEF26,6
ARHGEF3,ARHGEF3,15
ARHGEF37,ARHGEF37,4
ARHGEF40,ARHGEF40,4
ARHGEF5,ARHGEF5,15
ARHGEF6,ARHGEF6,6
ARHGEF7,ARHGEF7,4
ARID1A,ARID1A,6
ARID2,ARID2,6
ARID4A,ARID4A,6
ARID4B,ARID4B,6
ARID5A,ARID5A,4
ARID5B,ARID5B,4
ARIH1,ARIH1,6
ARIH2,ARIH2,6
ARL1,ARL1,6
ARL13B,ARL13B,6
ARL14EP,ARL14EP,6
ARL15,ARL15,15
ARL16,ARL16,3
ARL2,ARL2,3
ARL3,ARL3,3
ARL4A,ARL4A,4
ARL4C,ARL4C,4
ARL4D,ARL4D,4
ARL5A,ARL5A,5
ARL5B,ARL5B,5
ARL6IP1,ARL6IP1,5
ARL6IP5,ARL6IP5,6
ARL6IP6,ARL6IP6,5
ARL8A,ARL8A,3
ARL8B,ARL8B,6
ARMC1,ARMC1,5
ARMC10,ARMC10,5
ARMC5,ARMC5,3
ARMC6,ARMC6,3
ARMC7,ARMC7,3
ARMC8,ARMC8,6
ARMCX1,ARMCX1,15
ARMCX2,ARMCX2,6
ARMCX3,ARMCX3,6
ARMCX5,ARMCX5,15
ARMCX6,ARMCX6,15
ARMH3,ARMH3,5
ARMT1,ARMT1,10
ARNT,ARNT,3
ARNT2,ARNT2,6
ARPC1A,ARPC1A,3
ARPC2,ARPC2,1
ARPC3,ARPC3,3
ARPC4,ARPC4,3
ARPC5,ARPC5,2
ARPC5L,ARPC5L,3
ARPIN,ARPIN,6
ARPP19,ARPP19,6
ARRB1,ARRB1,4
ARRB2,ARRB2,12
ARRDC1,ARRDC1,3
ARRDC2,ARRDC2,3
ARRDC3,ARRDC3,6
ARRDC4,ARRDC4,4
ARSA,ARSA,3
ARSD,ARSD,15
ARV1,ARV1,3
ARVCF,ARVCF,3
ASAH1,ASAH1,6
ASAP1,ASAP1,5
ASAP3,ASAP3,6
ASB1,ASB1,4
ASB13,ASB13,15
ASB6,ASB6,3
ASB7,ASB7,6
ASB8,ASB8,15
ASCC1,ASCC1,5
ASCC2,ASCC2,3
ASCC3,ASCC3,5
ASF1A,ASF1A,12
ASF1B,ASF1B,5
ASH1L,ASH1L,6
ASH2L,ASH2L,1
ASNSD1,ASNSD1,5
ASPH,ASPH,7
ASPM,ASPM,5
ASPN,ASPN,1
ASS1,ASS1,2
ASTN2,ASTN2,3
ASXL1,ASXL1,6
ASXL2,ASXL2,6
ATAD1,ATAD1,5
ATAD2,ATAD2,10
ATAD3A,ATAD3A,3
ATAT1,ATAT1,15
ATE1,ATE1,6
ATF1,ATF1,6
ATF2,ATF2,1
ATF3,ATF3,4
ATF4,ATF4,3
ATF5,ATF5,3
ATF6,ATF6,6
ATF6B,ATF6B,3
ATF7,ATF7,4
ATF7IP,ATF7IP,5
ATG101,ATG101,3
ATG12,ATG12,6
ATG13,ATG13,6
ATG14,ATG14,6
ATG16L1,ATG16L1,15
ATG2A,ATG2A,15
ATG2B,ATG2B,6
ATG3,ATG3,5
ATG4A,ATG4A,5
ATG4B,ATG4B,3
ATG4C,ATG4C,5
ATG4D,ATG4D,3
ATG5,ATG5,1
ATG7,ATG7,6
ATG9A,ATG9A,6
ATIC,ATIC,6
ATL2,ATL2,5
ATL3,ATL3,6
ATM,ATM,6
ATMIN,ATMIN,5
ATN1,ATN1,15
ATOX1,ATOX1,3
ATP10D,ATP10D,4
ATP11B,ATP11B,3
ATP11C,ATP11C,5
ATP13A1,ATP13A1,3
ATP13A2,ATP13A2,3
ATP13A3,ATP13A3,1
ATP1A1,ATP1A1,6
ATP1A2,ATP1A2,2
ATP1B1,ATP1B1,6
ATP1B3,ATP1B3,3
ATP2A2,ATP2A2,6
ATP2A3,ATP2A3,12
ATP2B1,ATP2B1,4
ATP2B4,ATP2B4,6
ATP2C1,ATP2C1,5
ATP5F1A,ATP5F1A,3
ATP5F1B,ATP5F1B,3
ATP5F1C,ATP5F1C,5
ATP5F1D,ATP5F1D,3
ATP5F1E,ATP5F1E,3
ATP5IF1,ATP5IF1,3
ATP5MC1,ATP5MC1,11
ATP5MC2,ATP5MC2,3
ATP5MC3,ATP5MC3,3
ATP5MD,ATP5MD,3
ATP5ME,ATP5ME,2
ATP5MF,ATP5MF,3
ATP5MG,ATP5MG,4
ATP5MPL,ATP5MPL,3
ATP5PB,ATP5PB,7
ATP5PD,ATP5PD,3
ATP5PF,ATP5PF,3
ATP5PO,ATP5PO,3
ATP6AP1,ATP6AP1,3
ATP6AP2,ATP6AP2,3
ATP6V0A1,ATP6V0A1,6
ATP6V0B,ATP6V0B,3
ATP6V0D1,ATP6V0D1,3
ATP6V0E1,ATP6V0E1,3
ATP6V0E2,ATP6V0E2,12
ATP6V1A,ATP6V1A,6
ATP6V1B2,ATP6V1B2,5
ATP6V1C1,ATP6V1C1,11
ATP6V1D,ATP6V1D,6
ATP6V1E1,ATP6V1E1,3
ATP6V1F,ATP6V1F,3
ATP6V1G1,ATP6V1G1,3
ATP6V1H,ATP6V1H,5
ATP7A,ATP7A,6
ATP8B1,ATP8B1,6
ATP8B2,ATP8B2,15
ATP9A,ATP9A,15
ATPAF1,ATPAF1,6
ATPSCKMT,ATPSCKMT,1
ATRAID,ATRAID,3
ATRIP,ATRIP,3
ATRN,ATRN,6
ATRX,ATRX,6
ATXN1,ATXN1,6
ATXN10,ATXN10,6
ATXN1L,ATXN1L,6
ATXN2L,ATXN2L,15
ATXN7L3,ATXN7L3,15
ATXN7L3B,ATXN7L3B,6
AUH,AUH,4
AUP1,AUP1,3
AURKA,AURKA,5
AURKAIP1,AURKAIP1,3
AURKB,AURKB,5
AUTS2,AUTS2,6
AVL9,AVL9,6
AVPI1,AVPI1,2
AXIN1,AXIN1,3
AXL,AXL,1
AZGP1,AZGP1,3
AZIN1,AZIN1,5
B2M,B2M,7
B3GALNT1,B3GALNT1,5
B3GALT4,B3GALT4,3
B3GALT6,B3GALT6,3
B3GAT3,B3GAT3,3
B3GLCT,B3GLCT,6
B3GNT2,B3GNT2,6
B3GNT9,B3GNT9,1
B4GALNT3,B4GALNT3,5
B4GALNT4,B4GALNT4,3
B4GALT1,B4GALT1,6
B4GALT2,B4GALT2,3
B4GALT3,B4GALT3,3
B4GALT4,B4GALT4,5
B4GALT5,B4GALT5,5
B4GALT7,B4GALT7,3
B4GAT1,B4GAT1,3
B9D2,B9D2,3
BABAM1,BABAM1,3
BABAM2,BABAM2,3
BACE2,BACE2,11
BACH1,BACH1,5
BAD,BAD,3
BAG1,BAG1,6
BAG3,BAG3,3
BAG4,BAG4,1
BAG5,BAG5,6
BAG6,BAG6,15
BAHD1,BAHD1,15
BAIAP2,BAIAP2,3
BAIAP2L1,BAIAP2L1,5
BAIAP3,BAIAP3,3
BAK1,BAK1,15
BAMBI,BAMBI,12
BANF1,BANF1,3
BAP1,BAP1,3
BARX2,BARX2,4
BASP1,BASP1,3
BATF,BATF,3
BAX,BAX,3
BAZ1A,BAZ1A,5
BAZ1B,BAZ1B,5
BAZ2A,BAZ2A,6
BBC3,BBC3,3
BBOX1,BBOX1,4
BBS10,BBS10,6
BBS2,BBS2,4
BBS4,BBS4,6
BBS7,BBS7,5
BBX,BBX,6
BCAM,BCAM,3
BCAP31,BCAP31,3
BCAR1,BCAR1,3
BCAR3,BCAR3,15
BCAS2,BCAS2,6
BCAS4,BCAS4,3
BCAT2,BCAT2,3
BCCIP,BCCIP,5
BCKDHB,BCKDHB,2
BCKDK,BCKDK,3
BCL10,BCL10,5
BCL2,BCL2,6
BCL2A1,BCL2A1,12
BCL2L1,BCL2L1,3
BCL2L11,BCL2L11,6
BCL2L12,BCL2L12,3
BCL2L13,BCL2L13,6
BCL2L2,BCL2L2,4
BCL3,BCL3,3
BCL6,BCL6,4
BCL6B,BCL6B,4
BCL7A,BCL7A,15
BCL7B,BCL7B,3
BCL7C,BCL7C,3
BCL9,BCL9,7
BCL9L,BCL9L,6
BCLAF1,BCLAF1,6
BCOR,BCOR,6
BCORL1,BCORL1,15
BCR,BCR,4
BCS1L,BCS1L,3
BDH1,BDH1,3
BDH2,BDH2,4
BDP1,BDP1,6
BECN1,BECN1,6
BET1,BET1,5
BET1L,BET1L,15
BEX2,BEX2,3
BEX3,BEX3,3
BEX4,BEX4,3
BEX5,BEX5,3
BFAR,BFAR,6
BGN,BGN,1
BHLHE40,BHLHE40,6
BHLHE41,BHLHE41,5
BICC1,BICC1,5
BICD2,BICD2,6
BICDL2,BICDL2,3
BICRAL,BICRAL,6
BID,BID,7
BIK,BIK,3
BIN1,BIN1,2
BIRC2,BIRC2,5
BIRC3,BIRC3,5
BIRC5,BIRC5,5
BIRC6,BIRC6,6
BLCAP,BLCAP,4
BLMH,BLMH,6
BLNK,BLNK,7
BLOC1S2,BLOC1S2,5
BLOC1S3,BLOC1S3,12
BLOC1S4,BLOC1S4,3
BLOC1S5,BLOC1S5,6
BLOC1S6,BLOC1S6,6
BLVRA,BLVRA,10
BLVRB,BLVRB,3
BLZF1,BLZF1,6
BMERB1,BMERB1,15
BMF,BMF,6
BMI1,BMI1,3
BMP1,BMP1,5
BMP4,BMP4,15
BMPR1A,BMPR1A,5
BMPR1B,BMPR1B,6
BMPR2,BMPR2,6
BMS1,BMS1,5
BMT2,BMT2,5
BNIP1,BNIP1,3
BNIP2,BNIP2,4
BNIP3,BNIP3,2
BNIP3L,BNIP3L,2
BNIPL,BNIPL,15
BOC,BOC,4
BOD1,BOD1,3
BOD1L1,BOD1L1,6
BOK,BOK,2
BOLA1,BOLA1,3
BOP1,BOP1,3
BORCS6,BORCS6,3
BORCS7,BORCS7,3
BPGM,BPGM,6
BPIFB1,BPIFB1,6
BPIFB2,BPIFB2,3
BPNT1,BPNT1,5
BPNT2,BPNT2,1
BPTF,BPTF,6
BRAP,BRAP,6
BRAT1,BRAT1,3
BRCC3,BRCC3,5
BRD1,BRD1,15
BRD2,BRD2,15
BRD3,BRD3,15
BRD3OS,BRD3OS,3
BRD4,BRD4,15
BRD7,BRD7,4
BRD8,BRD8,15
BRD9,BRD9,15
BRF1,BRF1,3
BRI3,BRI3,1
BRI3BP,BRI3BP,6
BRIX1,BRIX1,5
BRK1,BRK1,3
BRMS1,BRMS1,3
BROX,BROX,10
BRPF1,BRPF1,15
BRPF3,BRPF3,6
BRWD1,BRWD1,6
BSDC1,BSDC1,7
BSG,BSG,3
BSPRY,BSPRY,3
BST2,BST2,7
BTAF1,BTAF1,5
BTBD1,BTBD1,6
BTBD10,BTBD10,6
BTBD2,BTBD2,3
BTBD3,BTBD3,6
BTBD6,BTBD6,3
BTBD7,BTBD7,6
BTBD9,BTBD9,6
BTD,BTD,15
BTF3,BTF3,3
BTF3L4,BTF3L4,5
BTG1,BTG1,2
BTG2,BTG2,15
BTG3,BTG3,5
BTN2A1,BTN2A1,15
BTN3A1,BTN3A1,5
BTN3A2,BTN3A2,12
BTN3A3,BTN3A3,5
BTNL9,BTNL9,2
BTRC,BTRC,5
BUB1,BUB1,5
BUB3,BUB3,3
BUD13,BUD13,15
BUD23,BUD23,3
BUD31,BUD31,3
BX255925.3,BX255925.3,3
BYSL,BYSL,3
BZW1,BZW1,6
BZW2,BZW2,12
C10orf88,C10orf88,5
C11orf1,C11orf1,3
C11orf24,C11orf24,1
C11orf49,C11orf49,3
C11orf58,C11orf58,6
C11orf68,C11orf68,3
C11orf71,C11orf71,6
C11orf80,C11orf80,5
C11orf95,C11orf95,4
C11orf96,C11orf96,4
C12orf4,C12orf4,5
C12orf57,C12orf57,3
C12orf75,C12orf75,3
C14orf119,C14orf119,3
C14orf132,C14orf132,4
C15orf39,C15orf39,4
C15orf48,C15orf48,3
C16orf70,C16orf70,6
C16orf72,C16orf72,6
C16orf89,C16orf89,4
C16orf91,C16orf91,3
C17orf58,C17orf58,10
C17orf80,C17orf80,6
C18orf21,C18orf21,3
C18orf25,C18orf25,6
C19orf12,C19orf12,2
C19orf25,C19orf25,3
C19orf47,C19orf47,3
C19orf53,C19orf53,3
C19orf54,C19orf54,15
C1D,C1D,15
C1GALT1,C1GALT1,5
C1GALT1C1,C1GALT1C1,3
C1QA,C1QA,3
C1QB,C1QB,7
C1QBP,C1QBP,3
C1QC,C1QC,12
C1QTNF1,C1QTNF1,2
C1QTNF3,C1QTNF3,1
C1QTNF6,C1QTNF6,1
C1R,C1R,4
C1RL,C1RL,15
C1S,C1S,4
C1orf109,C1orf109,6
C1orf115,C1orf115,15
C1orf116,C1orf116,4
C1orf122,C1orf122,3
C1orf162,C1orf162,12
C1orf174,C1orf174,5
C1orf198,C1orf198,5
C1orf21,C1orf21,10
C1orf210,C1orf210,10
C1orf216,C1orf216,7
C1orf226,C1orf226,3
C1orf35,C1orf35,3
C1orf43,C1orf43,10
C1orf52,C1orf52,15
C1orf54,C1orf54,3
C1orf56,C1orf56,3
C20orf194,C20orf194,4
C20orf27,C20orf27,2
C20orf96,C20orf96,3
C21orf91,C21orf91,5
C22orf39,C22orf39,4
C2CD2,C2CD2,2
C2CD3,C2CD3,6
C2CD5,C2CD5,5
C2orf42,C2orf42,6
C2orf49,C2orf49,6
C2orf68,C2orf68,15
C2orf69,C2orf69,1
C2orf72,C2orf72,6
C2orf76,C2orf76,3
C3,C3,4
C3AR1,C3AR1,12
C3orf14,C3orf14,4
C3orf18,C3orf18,6
C3orf38,C3orf38,6
C4A,C4A,6
C4B,C4B,6
C4orf3,C4orf3,6
C4orf46,C4orf46,5
C4orf48,C4orf48,3
