node_id,gene_name,community_id,degree,clustering
1594,CREB3L4,5,141.000000,0.241743
1595,CREBBP,8,1397.000000,0.411951
1596,CREBL2,0,508.000000,0.466959
1597,CREBZF,8,631.000000,0.537454
1598,CREG1,8,340.000000,0.432032
1599,CRELD2,6,190.000000,0.288109
1600,CREM,10,735.000000,0.274752
1601,CRIM1,8,105.000000,0.393223
1602,CRIP2,8,182.000000,0.456439
1603,CRIPT,0,468.000000,0.417129
1604,CRISP3,6,82.000000,0.455887
1605,CRISPLD1,6,506.000000,0.491293
1606,CRISPLD2,6,246.000000,0.439356
1607,CRK,13,552.000000,0.402102
1608,CRKL,6,313.000000,0.371713
1609,CRNKL1,0,1096.000000,0.536825
1610,CROCC,8,421.000000,0.641850
1611,CRTAC1,3,45.000000,0.228283
1612,CRTAP,8,173.000000,0.420083
1613,CRTC1,8,955.000000,0.533134
1614,CRTC2,10,409.000000,0.455882
1615,CRTC3,6,358.000000,0.269831
1616,CRY1,10,1344.000000,0.386091
1617,CRY2,6,262.000000,0.505981
1618,CRYAB,9,102.000000,0.337993
1619,CRYBG1,10,509.000000,0.433991
1620,CRYZ,10,42.000000,0.249710
1621,CRYZL1,8,258.000000,0.550448
1622,CS,0,1071.000000,0.547683
1623,CSAD,7,147.000000,0.365949
1624,CSDE1,13,502.000000,0.416203
1625,CSE1L,0,1698.000000,0.405762
1626,CSF1,13,250.000000,0.549880
1627,CSF1R,13,407.000000,0.465548
1628,CSF3R,12,162.000000,0.446898
1629,CSGALNACT2,10,464.000000,0.310848
1630,CSK,13,166.000000,0.398978
1631,CSNK1A1,6,204.000000,0.278470
1632,CSNK1D,8,1026.000000,0.519391
1633,CSNK1E,12,31.000000,0.402151
1634,CSNK1G1,13,709.000000,0.378416
1635,CSNK1G2,6,507.000000,0.321577
1636,CSNK1G3,8,625.000000,0.562472
1637,CSNK2A1,0,551.000000,0.481056
1638,CSNK2B,5,29.000000,0.189655
1639,CSRNP1,10,229.000000,0.322646
1640,CSRNP2,0,1271.000000,0.387379
1641,CSRP1,12,41.000000,0.304878
1642,CSRP2,10,978.000000,0.393383
1643,CST1,1,309.000000,0.410478
1644,CST3,5,47.000000,0.219241
1645,CST6,9,108.000000,0.436829
1646,CST7,13,75.000000,0.312793
1647,CSTB,2,34.000000,0.368984
1648,CSTF1,8,963.000000,0.440764
1649,CSTF2,8,305.000000,0.356385
1650,CSTF2T,8,973.000000,0.457606
1651,CSTF3,12,355.000000,0.435919
1652,CTBP1,0,962.000000,0.620464
1653,CTBP2,8,111.000000,0.375430
1654,CTCF,8,1574.000000,0.394556
1655,CTCFL,12,150.000000,0.426040
1656,CTDNEP1,0,562.000000,0.703415
1657,CTDP1,6,475.000000,0.418201
1658,CTDSP1,8,130.000000,0.446154
1659,CTDSP2,0,1124.000000,0.394154
1660,CTDSPL,0,639.000000,0.432940
1661,CTDSPL2,8,1609.000000,0.404142
1662,CTF1,10,163.000000,0.414073
1663,CTHRC1,6,381.000000,0.435364
1664,CTIF,6,235.000000,0.318312
1665,CTNNA1,6,390.000000,0.392776
1666,CTNNAL1,10,595.000000,0.378083
1667,CTNNB1,0,1043.000000,0.427640
1668,CTNNBIP1,6,207.000000,0.564655
1669,CTNNBL1,8,1071.000000,0.430336
1670,CTNS,13,475.000000,0.421443
1671,CTPS1,0,1010.000000,0.571286
1672,CTPS2,8,1050.000000,0.525758
1673,CTR9,13,96.000000,0.508991
1674,CTSA,13,577.000000,0.359131
1675,CTSB,13,188.000000,0.561554
1676,CTSC,6,370.000000,0.564872
1677,CTSD,8,37.000000,0.376877
1678,CTSF,1,13.000000,0.141026
1679,CTSH,1,82.000000,0.427582
1680,CTSK,6,146.000000,0.465659
1681,CTSL,6,231.000000,0.440053
1682,CTSO,10,332.000000,0.489353
1683,CTSS,13,186.000000,0.427260
1684,CTSW,10,215.000000,0.577179
1685,CTSZ,13,295.000000,0.452946
1686,CTTN,4,77.000000,0.314422
1687,CTTNBP2NL,13,437.000000,0.287259
1688,CTU1,6,46.000000,0.254106
1689,CTU2,10,225.000000,0.418492
1690,CTXN1,8,606.000000,0.536099
1691,CUEDC1,10,446.000000,0.496690
1692,CUEDC2,6,217.000000,0.490186
1693,CUL1,0,454.000000,0.501415
1694,CUL2,13,610.000000,0.289844
1695,CUL3,8,1521.000000,0.406184
1696,CUL4A,0,387.000000,0.688343
1697,CUL4B,8,1139.000000,0.414645
1698,CUL5,4,495.000000,0.323142
1699,CUL7,4,679.000000,0.403904
1700,CUL9,0,1551.000000,0.395076
1701,CUTA,5,133.000000,0.274094
1702,CUTC,5,34.000000,0.342246
1703,CUX1,8,737.000000,0.568444
1704,CWC15,6,93.000000,0.332866
1705,CWC22,0,1490.000000,0.473613
1706,CWC25,12,192.000000,0.353785
1707,CWC27,8,142.000000,0.435521
1708,CWF19L1,8,512.000000,0.483939
1709,CWF19L2,4,138.000000,0.301386
1710,CX3CL1,13,45.000000,0.415152
1711,CX3CR1,13,73.000000,0.231735
1712,CXADR,0,1580.000000,0.438967
1713,CXCL1,6,56.000000,0.338312
1714,CXCL10,10,382.000000,0.469665
1715,CXCL11,4,78.000000,0.280719
1716,CXCL12,13,416.000000,0.388438
1717,CXCL14,5,212.000000,0.358759
1718,CXCL16,0,358.000000,0.683692
1719,CXCL17,2,40.000000,0.202564
1720,CXCL2,7,101.000000,0.325347
1721,CXCL8,6,138.000000,0.404633
1722,CXCL9,13,71.000000,0.447887
1723,CXCR4,1,99.000000,0.468357
1724,CXXC1,8,485.000000,0.454631
1725,CXXC5,10,98.000000,0.175889
1726,CXorf38,10,255.000000,0.418898
1727,CXorf56,8,532.000000,0.480615
1728,CYB561,10,185.000000,0.523267
1729,CYB561D2,10,163.000000,0.302810
1730,CYB5A,10,88.000000,0.280303
1731,CYB5B,8,448.000000,0.445889
1732,CYB5D2,13,49.000000,0.403912
1733,CYB5R1,9,30.000000,0.124138
1734,CYB5R3,6,59.000000,0.246639
1735,CYBA,5,40.000000,0.197436
1736,CYBB,13,372.000000,0.478118
1737,CYBC1,8,649.000000,0.494379
1738,CYBRD1,2,90.000000,0.358052
1739,CYC1,4,120.000000,0.363025
1740,CYCS,0,52.000000,0.476621
1741,CYFIP1,0,508.000000,0.400387
1742,CYFIP2,8,592.000000,0.538300
1743,CYHR1,4,178.000000,0.349076
1744,CYP1B1,6,409.000000,0.574428
1745,CYP20A1,8,748.000000,0.572071
1746,CYP27A1,13,753.000000,0.440900
1747,CYP2S1,2,33.000000,0.250000
1748,CYP4B1,4,43.000000,0.256921
1749,CYP4X1,2,134.000000,0.341937
1750,CYREN,1,318.000000,0.344166
1751,CYRIB,0,836.000000,0.509658
1752,CYSTM1,10,48.000000,0.278369
1753,CYTH1,8,598.000000,0.491140
1754,CYTH2,6,100.000000,0.368081
1755,CYTH3,13,444.000000,0.405009
1756,CYYR1,8,329.000000,0.573134
1757,CZIB,8,593.000000,0.535225
1758,D2HGDH,7,129.000000,0.365552
1759,DAB2,6,548.000000,0.382311
1760,DAB2IP,9,101.000000,0.376238
1761,DAD1,6,178.000000,0.245985
1762,DAG1,9,188.000000,0.345147
1763,DAGLB,0,761.000000,0.489048
1764,DALRD3,0,210.000000,0.487583
1765,DAP,10,192.000000,0.277596
1766,DAP3,0,293.000000,0.632124
1767,DAPK1,13,300.000000,0.357770
1768,DAPK3,6,195.000000,0.355115
1769,DAPL1,6,102.000000,0.219375
1770,DARS1,5,58.000000,0.287356
1771,DARS2,0,629.000000,0.472634
1772,DAXX,0,1076.000000,0.534742
1773,DAZAP1,10,76.000000,0.249474
1774,DAZAP2,10,408.000000,0.378330
1775,DBF4,8,1763.000000,0.389031
1776,DBI,2,23.000000,0.122530
1777,DBN1,8,723.000000,0.452259
1778,DBNDD1,5,180.000000,0.335692
1779,DBNL,13,278.000000,0.345350
1780,DBP,13,81.000000,0.237346
1781,DBR1,0,751.000000,0.442819
1782,DCAF1,0,1201.000000,0.507787
1783,DCAF10,13,362.000000,0.483999
1784,DCAF11,8,593.000000,0.439428
1785,DCAF12,0,1405.000000,0.446985
1786,DCAF13,6,59.000000,0.291058
1787,DCAF15,1,418.000000,0.359402
1788,DCAF16,8,600.000000,0.399655
1789,DCAF17,8,304.000000,0.468690
1790,DCAF4,8,165.000000,0.428307
1791,DCAF5,8,1152.000000,0.472895
1792,DCAF6,13,196.000000,0.298535
1793,DCAF7,8,1445.000000,0.432564
1794,DCAF8,11,40.000000,0.261538
1795,DCAKD,9,170.000000,0.476297
1796,DCBLD2,10,599.000000,0.369093
1797,DCDC2,9,101.000000,0.689703
1798,DCK,1,244.000000,0.360622
1799,DCLK2,0,632.000000,0.647285
1800,DCLRE1A,8,981.000000,0.429164
1801,DCLRE1B,1,250.000000,0.358361
1802,DCN,6,242.000000,0.371181
1803,DCP1A,0,741.000000,0.534453
1804,DCP1B,8,401.000000,0.593180
1805,DCTD,10,169.000000,0.443857
1806,DCTN1,0,1092.000000,0.409963
1807,DCTN2,0,661.000000,0.512401
1808,DCTN3,8,169.000000,0.445830
1809,DCTN4,8,1135.000000,0.443172
1810,DCTN5,8,1070.000000,0.428684
1811,DCTN6,13,27.000000,0.401709
1812,DCTPP1,2,123.000000,0.353325
1813,DCUN1D1,8,1669.000000,0.370909
1814,DCUN1D2,7,64.000000,0.325397
1815,DCUN1D4,8,1181.000000,0.466394
1816,DCXR,8,425.000000,0.545849
1817,DDA1,8,439.000000,0.450224
1818,DDAH1,1,145.000000,0.370211
1819,DDAH2,13,68.000000,0.265145
1820,DDB1,0,319.000000,0.350545
1821,DDB2,11,74.000000,0.383932
1822,DDHD2,4,268.000000,0.351138
1823,DDIT3,12,109.000000,0.433571
1824,DDIT4,0,76.000000,0.354737
1825,DDOST,6,236.000000,0.403029
1826,DDR1,0,525.000000,0.493777
1827,DDRGK1,2,80.000000,0.301266
1828,DDX1,0,579.000000,0.411000
1829,DDX10,4,137.000000,0.401138
1830,DDX11,0,646.000000,0.706031
1831,DDX17,2,194.000000,0.236793
1832,DDX18,8,262.000000,0.389079
1833,DDX20,8,1134.000000,0.438110
1834,DDX21,0,489.000000,0.414345
1835,DDX23,0,1020.000000,0.441236
1836,DDX24,8,1256.000000,0.459516
1837,DDX27,0,1185.000000,0.427597
1838,DDX28,8,658.000000,0.402178
1839,DDX39A,0,795.000000,0.562055
1840,DDX39B,0,384.000000,0.407542
1841,DDX3X,8,1636.000000,0.348159
1842,DDX41,6,88.000000,0.219697
1843,DDX42,8,829.000000,0.495460
1844,DDX46,0,1027.000000,0.501584
1845,DDX49,6,78.000000,0.339327
1846,DDX5,10,639.000000,0.381013
1847,DDX50,8,696.000000,0.410796
1848,DDX51,0,533.000000,0.618220
1849,DDX54,10,341.000000,0.541953
1850,DDX55,0,450.000000,0.558396
1851,DDX56,0,429.000000,0.568819
1852,DDX58,4,218.000000,0.341267
1853,DDX59,0,738.000000,0.496042
1854,DDX6,8,1032.000000,0.459947
1855,DDX60,10,367.000000,0.365584
1856,DEAF1,9,38.000000,0.186344
1857,DECR1,7,85.000000,0.353501
1858,DEDD,13,92.000000,0.402771
1859,DEDD2,2,71.000000,0.248290
1860,DEF6,13,115.000000,0.487872
1861,DEF8,13,173.000000,0.341645
1862,DEFB1,5,92.000000,0.422121
1863,DEGS1,1,127.000000,0.495813
1864,DEGS2,1,169.000000,0.588405
1865,DEK,0,815.000000,0.575478
1866,DELE1,8,168.000000,0.368549
1867,DENND11,0,580.000000,0.454642
1868,DENND1A,9,159.000000,0.332298
1869,DENND1C,8,307.000000,0.582338
1870,DENND2B,4,134.000000,0.274717
1871,DENND2D,10,198.000000,0.351074
1872,DENND4B,0,1087.000000,0.459123
1873,DENND4C,2,94.000000,0.271105
1874,DENND5A,13,428.000000,0.412769
1875,DENND6A,0,1025.000000,0.531900
1876,DENR,0,984.000000,0.438243
1877,DEPDC1,0,973.000000,0.519128
1878,DEPP1,6,118.000000,0.436332
1879,DEPTOR,10,106.000000,0.270261
1880,DERA,0,130.000000,0.400000
1881,DERL1,4,157.000000,0.286298
1882,DERL2,13,891.000000,0.416189
1883,DES,6,282.000000,0.687136
1884,DESI1,2,100.000000,0.298586
1885,DESI2,10,509.000000,0.383081
1886,DFFA,0,28.000000,0.301587
1887,DGAT1,4,180.000000,0.331906
1888,DGCR2,6,83.000000,0.341757
1889,DGCR6L,12,70.000000,0.342443
1890,DGCR8,10,229.000000,0.245652
1891,DGKQ,6,469.000000,0.363521
1892,DGKZ,6,267.000000,0.338768
1893,DGLUCY,8,118.000000,0.486165
1894,DGUOK,5,65.000000,0.200962
1895,DHCR24,1,81.000000,0.371914
1896,DHCR7,8,296.000000,0.398236
1897,DHDDS,0,629.000000,0.410874
1898,DHFR,8,555.000000,0.570124
1899,DHRS1,4,58.000000,0.223230
1900,DHRS3,13,53.000000,0.271408
1901,DHRS4,8,119.000000,0.519584
1902,DHRS4L2,8,114.000000,0.463127
1903,DHRS7,6,329.000000,0.359404
1904,DHRS7B,0,505.000000,0.671256
1905,DHTKD1,0,825.000000,0.512004
1906,DHX15,10,581.000000,0.401270
1907,DHX16,0,1173.000000,0.513605
1908,DHX29,8,627.000000,0.524267
1909,DHX30,0,1131.000000,0.497480
1910,DHX32,6,573.000000,0.352952
1911,DHX33,0,1103.000000,0.572177
1912,DHX34,6,106.000000,0.284636
1913,DHX35,8,1480.000000,0.443712
1914,DHX36,0,814.000000,0.493891
1915,DHX37,10,357.000000,0.457259
1916,DHX38,8,599.000000,0.432281
1917,DHX40,8,1144.000000,0.486652
1918,DHX57,0,1652.000000,0.403335
1919,DHX58,10,116.000000,0.288156
1920,DHX8,0,1166.000000,0.472786
1921,DHX9,0,1641.000000,0.436333
1922,DIAPH1,4,170.000000,0.352175
1923,DICER1,8,1392.000000,0.438206
1924,DIDO1,8,578.000000,0.471086
1925,DIP2B,0,1620.000000,0.400850
1926,DIPK1A,6,382.000000,0.501491
1927,DIPK1B,8,209.000000,0.559211
1928,DIPK2A,6,298.000000,0.337559
1929,DIS3L,2,224.000000,0.301489
1930,DKC1,0,1060.000000,0.450685
1931,DLAT,0,379.000000,0.514833
1932,DLD,0,882.000000,0.554541
1933,DLG1,6,329.000000,0.443788
1934,DLG3,10,210.000000,0.258692
1935,DLG5,10,502.000000,0.416052
1936,DLGAP4,6,1023.000000,0.368074
1937,DLGAP5,0,1252.000000,0.433283
1938,DLST,0,320.000000,0.470592
1939,DMAC1,8,97.000000,0.263746
1940,DMAC2,12,63.000000,0.239631
1941,DMAP1,0,366.000000,0.538948
1942,DMBT1,7,133.000000,0.399180
1943,DMKN,5,183.000000,0.380952
1944,DMTF1,8,798.000000,0.530979
1945,DMTN,5,121.000000,0.480165
1946,DMWD,6,314.000000,0.352801
1947,DNAAF2,8,1088.000000,0.476470
1948,DNAAF5,13,188.000000,0.456025
1949,DNAJA1,8,1079.000000,0.478860
1950,DNAJA2,8,785.000000,0.532796
1951,DNAJA3,0,93.000000,0.338710
1952,DNAJB1,10,821.000000,0.420493
1953,DNAJB11,8,1066.000000,0.455579
1954,DNAJB12,7,189.000000,0.257402
1955,DNAJB2,10,164.000000,0.391890
1956,DNAJB4,6,261.000000,0.356970
1957,DNAJB5,10,161.000000,0.324534
1958,DNAJB6,8,269.000000,0.515092
1959,DNAJB9,6,652.000000,0.389033
1960,DNAJC1,6,482.000000,0.303319
1961,DNAJC10,10,359.000000,0.397084
1962,DNAJC11,10,119.000000,0.429568
1963,DNAJC13,0,681.000000,0.515768
1964,DNAJC14,0,1548.000000,0.400824
1965,DNAJC19,8,354.000000,0.582769
1966,DNAJC2,8,1105.000000,0.497831
1967,DNAJC21,0,342.000000,0.514809
1968,DNAJC22,10,130.000000,0.342159
1969,DNAJC3,13,516.000000,0.328614
1970,DNAJC30,5,183.000000,0.295803
1971,DNAJC4,5,163.000000,0.335303
1972,DNAJC5,13,335.000000,0.364304
1973,DNAJC8,0,407.000000,0.478498
1974,DNAJC9,0,1019.000000,0.484968
1975,DNAL4,12,40.000000,0.211538
1976,DNALI1,11,78.000000,0.375957
1977,DNASE2,10,405.000000,0.495490
1978,DNM1,7,163.000000,0.319170
1979,DNM1L,0,1561.000000,0.419151
1980,DNM2,10,592.000000,0.414689
1981,DNMT1,10,1000.000000,0.423221
1982,DNMT3A,10,879.000000,0.401956
1983,DNPEP,10,188.000000,0.455626
1984,DNPH1,5,99.000000,0.354566
1985,DNTTIP1,0,770.000000,0.448233
1986,DNTTIP2,0,772.000000,0.517775
1987,DOC2B,8,865.000000,0.513252
1988,DOCK1,6,744.000000,0.419145
1989,DOCK9,4,115.000000,0.256445
1990,DOHH,6,91.000000,0.328449
1991,DOK1,10,412.000000,0.415728
1992,DOK4,5,100.000000,0.346465
1993,DOK5,9,101.000000,0.582376
1994,DOK7,10,130.000000,0.431246
1995,DOLK,8,689.000000,0.503865
1996,DOLPP1,8,869.000000,0.461124
1997,DONSON,0,1062.000000,0.550525
1998,DOP1B,8,1166.000000,0.451987
1999,DPAGT1,8,324.000000,0.323625
2000,DPCD,5,78.000000,0.329337
2001,DPEP3,10,43.000000,0.251384
2002,DPF2,6,162.000000,0.378959
2003,DPH2,1,242.000000,0.363602
2004,DPH3,0,1805.000000,0.411803
2005,DPH5,13,82.000000,0.342367
2006,DPH7,8,640.000000,0.522878
2007,DPM1,13,558.000000,0.382734
2008,DPM2,9,243.000000,0.437608
2009,DPM3,5,170.000000,0.294187
2010,DPP3,10,230.000000,0.284109
2011,DPP7,9,192.000000,0.474640
2012,DPP8,13,282.000000,0.369350
2013,DPP9,13,179.000000,0.364384
2014,DPY19L1,10,629.000000,0.406342
2015,DPY19L3,8,641.000000,0.452555
2016,DPY19L4,13,262.000000,0.321985
2017,DPY30,9,66.000000,0.283450
2018,DPYSL2,12,89.000000,0.397089
2019,DPYSL3,6,210.000000,0.340533
2020,DR1,1,297.000000,0.300573
2021,DRAM1,13,417.000000,0.392478
2022,DRAM2,13,196.000000,0.573522
2023,DRAP1,5,70.000000,0.208282
2024,DRD4,10,347.000000,0.518199
2025,DRG1,2,91.000000,0.305739
2026,DROSHA,8,288.000000,0.365055
2027,DSC2,13,98.000000,0.290553
2028,DSC3,4,145.000000,0.404598
2029,DSCC1,6,264.000000,0.436369
2030,DSG2,6,168.000000,0.363273
2031,DSN1,0,1125.000000,0.519685
2032,DSP,0,461.000000,0.616646
2033,DSTN,0,1055.000000,0.526302
2034,DSTYK,8,276.000000,0.486825
2035,DTL,0,1488.000000,0.424674
2036,DTNB,0,752.000000,0.465695
2037,DTNBP1,2,75.000000,0.372613
2038,DTX2,10,123.000000,0.361322
2039,DTX3,8,527.000000,0.498914
2040,DTX3L,4,226.000000,0.282242
2041,DTX4,4,68.000000,0.260316
2042,DTYMK,10,180.000000,0.306083
2043,DUS1L,10,414.000000,0.466973
2044,DUS3L,8,447.000000,0.527663
2045,DUSP1,6,172.000000,0.375153
2046,DUSP10,2,40.000000,0.229487
2047,DUSP11,11,24.000000,0.199275
2048,DUSP12,8,1116.000000,0.462261
2049,DUSP14,10,82.000000,0.370069
2050,DUSP16,0,1018.000000,0.589947
2051,DUSP2,0,504.000000,0.617935
2052,DUSP22,13,132.000000,0.361901
2053,DUSP23,10,69.000000,0.390452
2054,DUSP3,8,742.000000,0.460684
2055,DUSP5,6,163.000000,0.392108
2056,DUSP6,10,247.000000,0.370956
2057,DUSP7,6,505.000000,0.407905
2058,DUSP8,9,128.000000,0.440822
2059,DUT,2,50.000000,0.177143
2060,DVL1,10,103.000000,0.331430
2061,DVL2,0,929.000000,0.531052
2062,DVL3,8,1249.000000,0.397436
2063,DXO,7,134.000000,0.268993
2064,DYM,8,1164.000000,0.492604
2065,DYNC1H1,8,1495.000000,0.426177
2066,DYNC1I2,8,639.000000,0.468983
2067,DYNC1LI1,0,980.000000,0.477403
2068,DYNC1LI2,8,1892.000000,0.377942
2069,DYNC2I1,8,218.000000,0.667188
2070,DYNC2I2,10,249.000000,0.346969
2071,DYNC2LI1,11,28.000000,0.142857
2072,DYNLL1,10,53.000000,0.237300
2073,DYNLL2,8,692.000000,0.495989
2074,DYNLRB1,5,37.000000,0.172673
2075,DYNLT1,0,271.000000,0.465901
2076,DYNLT3,8,721.000000,0.425740
2077,DYRK1B,9,202.000000,0.514113
2078,DYRK2,13,299.000000,0.348948
2079,E2F1,0,919.000000,0.537614
2080,E2F2,0,1053.000000,0.585147
2081,E2F3,0,699.000000,0.509611
2082,E2F4,8,844.000000,0.484658
2083,E2F5,13,255.000000,0.452185
2084,E2F6,10,1274.000000,0.385928
2085,E2F8,0,1245.000000,0.478929
2086,E4F1,10,186.000000,0.234467
2087,EAF1,0,1754.000000,0.404522
2088,EAPP,8,312.000000,0.528650
2089,EARS2,8,165.000000,0.336511
2090,EBAG9,6,111.000000,0.354136
2091,EBF4,13,205.000000,0.442085
2092,EBNA1BP2,1,163.000000,0.362266
2093,EBP,10,68.000000,0.293679
2094,EBPL,0,135.000000,0.304478
2095,ECD,8,1017.000000,0.413037
2096,ECE1,10,511.000000,0.411926
2097,ECEL1,8,1155.000000,0.468584
2098,ECH1,9,222.000000,0.510945
2099,ECHDC1,0,714.000000,0.549904
2100,ECHDC2,7,73.000000,0.229072
2101,ECHDC3,1,24.000000,0.144928
2102,ECHS1,13,80.000000,0.252215
2103,ECI1,2,52.000000,0.188537
2104,ECI2,8,175.000000,0.456552
2105,ECM1,6,210.000000,0.388426
2106,ECPAS,0,370.000000,0.406299
2107,ECRG4,8,747.000000,0.531039
2108,ECSIT,0,150.000000,0.412796
2109,ECT2,10,1031.000000,0.398955
2110,EDC3,8,590.000000,0.477707
2111,EDC4,8,1656.000000,0.380297
2112,EDEM1,13,885.000000,0.312376
2113,EDEM2,0,890.000000,0.549611
2114,EDEM3,0,1123.000000,0.568037
2115,EDF1,9,56.000000,0.206494
2116,EDN1,6,68.000000,0.590430
2117,EDN2,8,528.000000,0.649769
2118,EDNRA,6,439.000000,0.537721
2119,EED,8,271.000000,0.494574
2120,EEF1A1,0,278.000000,0.438407
2121,EEF1AKMT1,8,443.000000,0.667232
2122,EEF1AKMT3,9,8.000000,0.071429
2123,EEF1AKMT4,6,165.000000,0.296674
2124,EEF1AKNMT,8,468.000000,0.362150
2125,EEF1B2,10,230.000000,0.254148
2126,EEF1D,4,123.000000,0.451553
2127,EEF1E1,5,37.000000,0.201201
2128,EEF2,4,67.000000,0.361375
2129,EEF2K,2,90.000000,0.291136
2130,EEFSEC,0,141.000000,0.390476
2131,EFCAB14,10,163.000000,0.239870
2132,EFEMP1,13,131.000000,0.272578
2133,EFEMP2,6,79.000000,0.203505
2134,EFHD1,13,64.000000,0.303571
2135,EFHD2,6,62.000000,0.302485
2136,EFL1,0,888.000000,0.473537
2137,EFNA1,9,28.000000,0.187831
2138,EFNA3,8,380.000000,0.464061
2139,EFNA4,0,1233.000000,0.470565
2140,EFNA5,9,165.000000,0.282262
2141,EFNB1,6,348.000000,0.449800
2142,EFNB2,8,164.000000,0.751010
2143,EFNB3,13,613.000000,0.428520
2144,EFR3A,0,733.000000,0.588233
2145,EFS,0,850.000000,0.566895
2146,EFTUD2,0,732.000000,0.422518
2147,EGFL6,6,493.000000,0.442982
2148,EGFL7,13,372.000000,0.408675
2149,EGFR,6,269.000000,0.571603
2150,EGLN1,13,135.000000,0.216694
2151,EGLN3,6,214.000000,0.316353
2152,EGR1,6,173.000000,0.365641
2153,EGR2,6,159.000000,0.404426
2154,EGR3,6,147.000000,0.387103
2155,EHBP1,0,1127.000000,0.433470
2156,EHBP1L1,13,218.000000,0.274764
2157,EHD1,6,117.000000,0.230327
2158,EHD2,6,255.000000,0.467902
2159,EHD3,6,231.000000,0.354828
2160,EHD4,10,473.000000,0.312448
2161,EHF,6,43.000000,0.192691
2162,EHHADH,8,836.000000,0.546979
2163,EHMT2,0,435.000000,0.403581
2164,EI24,6,169.000000,0.371513
2165,EID1,8,559.000000,0.485544
2166,EID2,9,221.000000,0.389058
2167,EIF1,4,25.000000,0.190000
2168,EIF1AD,4,154.000000,0.229437
2169,EIF1AX,8,359.000000,0.443021
2170,EIF1B,0,1481.000000,0.465661
2171,EIF2A,9,55.000000,0.271380
2172,EIF2AK1,0,447.000000,0.454189
2173,EIF2AK2,0,993.000000,0.384195
2174,EIF2AK3,10,639.000000,0.374483
2175,EIF2AK4,0,709.000000,0.459189
2176,EIF2B1,0,899.000000,0.547101
2177,EIF2B2,8,689.000000,0.534356
2178,EIF2B3,0,868.000000,0.588304
2179,EIF2B4,0,433.000000,0.457382
2180,EIF2B5,8,429.000000,0.570943
2181,EIF2D,10,222.000000,0.306795
2182,EIF2S1,8,720.000000,0.462641
2183,EIF2S2,0,798.000000,0.510857
2184,EIF2S3,8,170.000000,0.560111
2185,EIF3A,13,833.000000,0.455279
2186,EIF3B,0,199.000000,0.361301
2187,EIF3C,4,120.000000,0.312745
2188,EIF3D,6,134.000000,0.443160
2189,EIF3E,10,64.000000,0.219742
2190,EIF3F,6,78.000000,0.284715
2191,EIF3G,0,817.000000,0.519878
2192,EIF3H,4,107.000000,0.353377
2193,EIF3I,0,71.000000,0.340443
2194,EIF3J,8,755.000000,0.510956
2195,EIF3K,9,187.000000,0.559427
2196,EIF3L,10,38.000000,0.192034
2197,EIF3M,4,57.000000,0.161028
2198,EIF4A2,8,1137.000000,0.505720
2199,EIF4A3,8,840.000000,0.522269
2200,EIF4B,0,40.000000,0.267949
2201,EIF4E2,6,405.000000,0.375333
2202,EIF4EBP1,5,34.000000,0.219251
2203,EIF4EBP2,8,417.000000,0.397194
2204,EIF4EBP3,6,346.000000,0.307347
2205,EIF4ENIF1,2,150.000000,0.279732
2206,EIF4G1,10,928.000000,0.366200
2207,EIF4G2,13,633.000000,0.352716
2208,EIF4G3,0,1454.000000,0.467874
2209,EIF4H,8,1235.000000,0.420146
2210,EIF5,8,1069.000000,0.465821
2211,EIF5A,0,408.000000,0.631064
2212,EIF5B,0,394.000000,0.512949
2213,EIF6,9,46.000000,0.182609
2214,EIPR1,9,196.000000,0.290842
2215,ELAC2,0,1285.000000,0.520960
2216,ELAPOR1,12,62.000000,0.354310
2217,ELAVL1,8,1486.000000,0.442983
2218,ELF1,13,15.000000,0.133333
2219,ELF2,0,1054.000000,0.526541
2220,ELF3,9,92.000000,0.260392
2221,ELF4,10,181.000000,0.396992
2222,ELK1,8,519.000000,0.380082
2223,ELK3,6,420.000000,0.465632
2224,ELK4,13,367.000000,0.417996
2225,ELL,6,195.000000,0.337298
2226,ELMO2,8,1704.000000,0.371172
2227,ELMO3,5,113.000000,0.201643
2228,ELMOD2,10,474.000000,0.378873
2229,ELN,6,172.000000,0.362573
2230,ELOA,0,1063.000000,0.582383
2231,ELOB,5,173.000000,0.433123
2232,ELOC,6,84.000000,0.242111
2233,ELOF1,10,652.000000,0.427959
2234,ELOVL1,13,134.000000,0.319381
2235,ELOVL5,10,882.000000,0.404081
2236,ELOVL6,0,1071.000000,0.538784
2237,ELOVL7,2,93.000000,0.336840
2238,ELP2,8,412.000000,0.465264
2239,ELP3,8,235.000000,0.441753
2240,ELP5,0,764.000000,0.575446
2241,ELP6,0,934.000000,0.533464
2242,EMB,4,76.000000,0.278947
2243,EMC1,6,718.000000,0.410850
2244,EMC10,6,69.000000,0.288150
2245,EMC2,6,92.000000,0.416388
2246,EMC3,0,466.000000,0.425705
2247,EMC4,6,81.000000,0.279630
2248,EMC7,6,351.000000,0.391600
2249,EMC8,8,609.000000,0.428231
2250,EMC9,8,287.000000,0.345776
2251,EMD,4,63.000000,0.282642
2252,EMG1,5,122.000000,0.282347
2253,EMID1,12,141.000000,0.434245
2254,EMILIN1,6,412.000000,0.576146
2255,EMILIN2,9,296.000000,0.302061
2256,EML3,4,100.000000,0.210909
2257,EML4,6,465.000000,0.504672
